model|shuffle|time|usedCC|genCC|lmax|algorithm|solver|difficulty|result
./cnf/bench/model_16.cnf|./cnf/bench/prod-16-0.prod|21.949461460113525|1|33|1|pqx|Choco4|0|[(1860, [1016]), (1859, [1015]), (1858, [1014]), (1857, [1013]), (1856, [1012]), (1855, [1011]), (1854, [1010]), (1853, [1009]), (1852, [1008]), (1851, [1007]), (1850, [1006]), (1849, [1005]), (1848, [1004]), (1847, [1003]), (1846, [1002]), (1845, [1001])]
./cnf/bench/model_16.cnf|./cnf/bench/prod-16-0.prod|21.753941535949707|34|34|0|qx|Choco4|0|[(1860, [1016]), (1859, [1015]), (1858, [1014]), (1857, [1013]), (1856, [1012]), (1855, [1011]), (1854, [1010]), (1853, [1009]), (1852, [1008]), (1851, [1007]), (1850, [1006]), (1849, [1005]), (1848, [1004]), (1847, [1003]), (1846, [1002]), (1845, [1001])]
./cnf/bench/model_16.cnf|./cnf/bench/prod-16-1.prod|39.13681745529175|64|64|4|qx|Choco4|0|[(1856, [1005]), (1854, [1008]), (1853, [1007]), (1851, [1003]), (1850, [1001]), (1849, [1004]), (1841, [1014]), (1826, [1009]), (1823, [1002]), (1820, [1010]), (1816, [1015]), (1809, [1006]), (1807, [1012]), (1804, [1013]), (1799, [1011]), (1797, [1016])]
./cnf/bench/model_16.cnf|./cnf/bench/prod-16-1.prod|24.643162488937378|31|125|4|pqx|Choco4|0|[(1856, [1005]), (1854, [1008]), (1853, [1007]), (1851, [1003]), (1850, [1001]), (1849, [1004]), (1841, [1014]), (1826, [1009]), (1823, [1002]), (1820, [1010]), (1816, [1015]), (1809, [1006]), (1807, [1012]), (1804, [1013]), (1799, [1011]), (1797, [1016])]
./cnf/bench/model_16.cnf|./cnf/bench/prod-16-1.prod|39.20673704147339|64|64|3|qx|Choco4|0|[(1856, [1005]), (1854, [1008]), (1853, [1007]), (1851, [1003]), (1850, [1001]), (1849, [1004]), (1841, [1014]), (1826, [1009]), (1823, [1002]), (1820, [1010]), (1816, [1015]), (1809, [1006]), (1807, [1012]), (1804, [1013]), (1799, [1011]), (1797, [1016])]
./cnf/bench/model_16.cnf|./cnf/bench/prod-16-1.prod|24.587825059890747|27|90|3|pqx|Choco4|0|[(1856, [1005]), (1854, [1008]), (1853, [1007]), (1851, [1003]), (1850, [1001]), (1849, [1004]), (1841, [1014]), (1826, [1009]), (1823, [1002]), (1820, [1010]), (1816, [1015]), (1809, [1006]), (1807, [1012]), (1804, [1013]), (1799, [1011]), (1797, [1016])]
./cnf/bench/model_16.cnf|./cnf/bench/prod-16-1.prod|39.17360711097717|64|64|2|qx|Choco4|0|[(1856, [1005]), (1854, [1008]), (1853, [1007]), (1851, [1003]), (1850, [1001]), (1849, [1004]), (1841, [1014]), (1826, [1009]), (1823, [1002]), (1820, [1010]), (1816, [1015]), (1809, [1006]), (1807, [1012]), (1804, [1013]), (1799, [1011]), (1797, [1016])]
./cnf/bench/model_16.cnf|./cnf/bench/prod-16-1.prod|27.390385389328003|17|76|2|pqx|Choco4|0|[(1856, [1005]), (1854, [1008]), (1853, [1007]), (1851, [1003]), (1850, [1001]), (1849, [1004]), (1841, [1014]), (1826, [1009]), (1823, [1002]), (1820, [1010]), (1816, [1015]), (1809, [1006]), (1807, [1012]), (1804, [1013]), (1799, [1011]), (1797, [1016])]
./cnf/bench/model_16.cnf|./cnf/bench/prod-16-1.prod|38.95954895019531|64|64|1|qx|Choco4|0|[(1856, [1005]), (1854, [1008]), (1853, [1007]), (1851, [1003]), (1850, [1001]), (1849, [1004]), (1841, [1014]), (1826, [1009]), (1823, [1002]), (1820, [1010]), (1816, [1015]), (1809, [1006]), (1807, [1012]), (1804, [1013]), (1799, [1011]), (1797, [1016])]
./cnf/bench/model_16.cnf|./cnf/bench/prod-16-1.prod|39.26462197303772|1|63|1|pqx|Choco4|0|[(1856, [1005]), (1854, [1008]), (1853, [1007]), (1851, [1003]), (1850, [1001]), (1849, [1004]), (1841, [1014]), (1826, [1009]), (1823, [1002]), (1820, [1010]), (1816, [1015]), (1809, [1006]), (1807, [1012]), (1804, [1013]), (1799, [1011]), (1797, [1016])]
./cnf/bench/model_16.cnf|./cnf/bench/prod-16-1.prod|39.22525238990784|64|64|0|qx|Choco4|0|[(1856, [1005]), (1854, [1008]), (1853, [1007]), (1851, [1003]), (1850, [1001]), (1849, [1004]), (1841, [1014]), (1826, [1009]), (1823, [1002]), (1820, [1010]), (1816, [1015]), (1809, [1006]), (1807, [1012]), (1804, [1013]), (1799, [1011]), (1797, [1016])]
./cnf/bench/model_16.cnf|./cnf/bench/prod-16-2.prod|42.96133804321289|70|70|4|qx|Choco4|0|[(1858, [1011]), (1856, [1006]), (1849, [1015]), (1846, [1009]), (1838, [1012]), (1834, [1014]), (1831, [1007]), (1830, [1008]), (1828, [1005]), (1824, [1004]), (1818, [1003]), (1813, [1010]), (1806, [1001]), (1805, [1002]), (1799, [1016]), (1797, [1013])]
./cnf/bench/model_16.cnf|./cnf/bench/prod-16-2.prod|29.01647686958313|32|141|4|pqx|Choco4|0|[(1858, [1011]), (1856, [1006]), (1849, [1015]), (1846, [1009]), (1838, [1012]), (1834, [1014]), (1831, [1007]), (1830, [1008]), (1828, [1005]), (1824, [1004]), (1818, [1003]), (1813, [1010]), (1806, [1001]), (1805, [1002]), (1799, [1016]), (1797, [1013])]
./cnf/bench/model_16.cnf|./cnf/bench/prod-16-2.prod|42.96413707733154|70|70|3|qx|Choco4|0|[(1858, [1011]), (1856, [1006]), (1849, [1015]), (1846, [1009]), (1838, [1012]), (1834, [1014]), (1831, [1007]), (1830, [1008]), (1828, [1005]), (1824, [1004]), (1818, [1003]), (1813, [1010]), (1806, [1001]), (1805, [1002]), (1799, [1016]), (1797, [1013])]
./cnf/bench/model_16.cnf|./cnf/bench/prod-16-2.prod|27.98795795440674|25|108|3|pqx|Choco4|0|[(1858, [1011]), (1856, [1006]), (1849, [1015]), (1846, [1009]), (1838, [1012]), (1834, [1014]), (1831, [1007]), (1830, [1008]), (1828, [1005]), (1824, [1004]), (1818, [1003]), (1813, [1010]), (1806, [1001]), (1805, [1002]), (1799, [1016]), (1797, [1013])]
./cnf/bench/model_16.cnf|./cnf/bench/prod-16-2.prod|42.8923499584198|70|70|2|qx|Choco4|0|[(1858, [1011]), (1856, [1006]), (1849, [1015]), (1846, [1009]), (1838, [1012]), (1834, [1014]), (1831, [1007]), (1830, [1008]), (1828, [1005]), (1824, [1004]), (1818, [1003]), (1813, [1010]), (1806, [1001]), (1805, [1002]), (1799, [1016]), (1797, [1013])]
./cnf/bench/model_16.cnf|./cnf/bench/prod-16-2.prod|29.147583484649658|23|79|2|pqx|Choco4|0|[(1858, [1011]), (1856, [1006]), (1849, [1015]), (1846, [1009]), (1838, [1012]), (1834, [1014]), (1831, [1007]), (1830, [1008]), (1828, [1005]), (1824, [1004]), (1818, [1003]), (1813, [1010]), (1806, [1001]), (1805, [1002]), (1799, [1016]), (1797, [1013])]
./cnf/bench/model_16.cnf|./cnf/bench/prod-16-2.prod|42.78290629386902|70|70|1|qx|Choco4|0|[(1858, [1011]), (1856, [1006]), (1849, [1015]), (1846, [1009]), (1838, [1012]), (1834, [1014]), (1831, [1007]), (1830, [1008]), (1828, [1005]), (1824, [1004]), (1818, [1003]), (1813, [1010]), (1806, [1001]), (1805, [1002]), (1799, [1016]), (1797, [1013])]
./cnf/bench/model_16.cnf|./cnf/bench/prod-16-2.prod|43.05649757385254|1|69|1|pqx|Choco4|0|[(1858, [1011]), (1856, [1006]), (1849, [1015]), (1846, [1009]), (1838, [1012]), (1834, [1014]), (1831, [1007]), (1830, [1008]), (1828, [1005]), (1824, [1004]), (1818, [1003]), (1813, [1010]), (1806, [1001]), (1805, [1002]), (1799, [1016]), (1797, [1013])]
./cnf/bench/model_16.cnf|./cnf/bench/prod-16-2.prod|43.052040576934814|70|70|0|qx|Choco4|0|[(1858, [1011]), (1856, [1006]), (1849, [1015]), (1846, [1009]), (1838, [1012]), (1834, [1014]), (1831, [1007]), (1830, [1008]), (1828, [1005]), (1824, [1004]), (1818, [1003]), (1813, [1010]), (1806, [1001]), (1805, [1002]), (1799, [1016]), (1797, [1013])]
./cnf/bench/model_8.cnf|./cnf/bench/prod-8-0.prod|11.090951442718506|18|18|4|qx|Choco4|0|[(1760, [1008]), (1759, [1007]), (1758, [1006]), (1757, [1005]), (1756, [1004]), (1755, [1003]), (1754, [1002]), (1753, [1001])]
./cnf/bench/model_8.cnf|./cnf/bench/prod-8-0.prod|7.333035707473755|7|37|4|pqx|Choco4|0|[(1760, [1008]), (1759, [1007]), (1758, [1006]), (1757, [1005]), (1756, [1004]), (1755, [1003]), (1754, [1002]), (1753, [1001])]
./cnf/bench/model_8.cnf|./cnf/bench/prod-8-0.prod|11.200141668319702|18|18|3|qx|Choco4|0|[(1760, [1008]), (1759, [1007]), (1758, [1006]), (1757, [1005]), (1756, [1004]), (1755, [1003]), (1754, [1002]), (1753, [1001])]
./cnf/bench/model_8.cnf|./cnf/bench/prod-8-0.prod|8.12540340423584|3|27|3|pqx|Choco4|0|[(1760, [1008]), (1759, [1007]), (1758, [1006]), (1757, [1005]), (1756, [1004]), (1755, [1003]), (1754, [1002]), (1753, [1001])]
./cnf/bench/model_8.cnf|./cnf/bench/prod-8-0.prod|11.188536405563354|18|18|2|qx|Choco4|0|[(1760, [1008]), (1759, [1007]), (1758, [1006]), (1757, [1005]), (1756, [1004]), (1755, [1003]), (1754, [1002]), (1753, [1001])]
./cnf/bench/model_8.cnf|./cnf/bench/prod-8-0.prod|7.936238527297974|5|20|2|pqx|Choco4|0|[(1760, [1008]), (1759, [1007]), (1758, [1006]), (1757, [1005]), (1756, [1004]), (1755, [1003]), (1754, [1002]), (1753, [1001])]
./cnf/bench/model_8.cnf|./cnf/bench/prod-8-0.prod|11.258968353271484|18|18|1|qx|Choco4|0|[(1760, [1008]), (1759, [1007]), (1758, [1006]), (1757, [1005]), (1756, [1004]), (1755, [1003]), (1754, [1002]), (1753, [1001])]
./cnf/bench/model_8.cnf|./cnf/bench/prod-8-0.prod|11.215720891952515|1|17|1|pqx|Choco4|0|[(1760, [1008]), (1759, [1007]), (1758, [1006]), (1757, [1005]), (1756, [1004]), (1755, [1003]), (1754, [1002]), (1753, [1001])]
./cnf/bench/model_8.cnf|./cnf/bench/prod-8-0.prod|11.042460441589355|18|18|0|qx|Choco4|0|[(1760, [1008]), (1759, [1007]), (1758, [1006]), (1757, [1005]), (1756, [1004]), (1755, [1003]), (1754, [1002]), (1753, [1001])]
./cnf/bench/model_8.cnf|./cnf/bench/prod-8-1.prod|26.707765579223633|45|45|4|qx|Choco4|0|[(1743, [1003]), (1738, [1008]), (1736, [1005]), (1733, [1002]), (1730, [1006]), (1722, [1007]), (1709, [1001]), (1704, [1004])]
./cnf/bench/model_8.cnf|./cnf/bench/prod-8-1.prod|17.331053018569946|21|98|4|pqx|Choco4|0|[(1743, [1003]), (1738, [1008]), (1736, [1005]), (1733, [1002]), (1730, [1006]), (1722, [1007]), (1709, [1001]), (1704, [1004])]
./cnf/bench/model_8.cnf|./cnf/bench/prod-8-1.prod|26.794411420822144|45|45|3|qx|Choco4|0|[(1743, [1003]), (1738, [1008]), (1736, [1005]), (1733, [1002]), (1730, [1006]), (1722, [1007]), (1709, [1001]), (1704, [1004])]
./cnf/bench/model_8.cnf|./cnf/bench/prod-8-1.prod|17.4624125957489|17|73|3|pqx|Choco4|0|[(1743, [1003]), (1738, [1008]), (1736, [1005]), (1733, [1002]), (1730, [1006]), (1722, [1007]), (1709, [1001]), (1704, [1004])]
./cnf/bench/model_8.cnf|./cnf/bench/prod-8-1.prod|26.93715476989746|45|45|2|qx|Choco4|0|[(1743, [1003]), (1738, [1008]), (1736, [1005]), (1733, [1002]), (1730, [1006]), (1722, [1007]), (1709, [1001]), (1704, [1004])]
./cnf/bench/model_8.cnf|./cnf/bench/prod-8-1.prod|19.74564266204834|11|58|2|pqx|Choco4|0|[(1743, [1003]), (1738, [1008]), (1736, [1005]), (1733, [1002]), (1730, [1006]), (1722, [1007]), (1709, [1001]), (1704, [1004])]
./cnf/bench/model_8.cnf|./cnf/bench/prod-8-1.prod|26.59694528579712|45|45|1|qx|Choco4|0|[(1743, [1003]), (1738, [1008]), (1736, [1005]), (1733, [1002]), (1730, [1006]), (1722, [1007]), (1709, [1001]), (1704, [1004])]
./cnf/bench/model_8.cnf|./cnf/bench/prod-8-1.prod|26.768144369125366|1|44|1|pqx|Choco4|0|[(1743, [1003]), (1738, [1008]), (1736, [1005]), (1733, [1002]), (1730, [1006]), (1722, [1007]), (1709, [1001]), (1704, [1004])]
./cnf/bench/model_8.cnf|./cnf/bench/prod-8-1.prod|26.795711755752563|45|45|0|qx|Choco4|0|[(1743, [1003]), (1738, [1008]), (1736, [1005]), (1733, [1002]), (1730, [1006]), (1722, [1007]), (1709, [1001]), (1704, [1004])]
./cnf/bench/model_8.cnf|./cnf/bench/prod-8-2.prod|26.070753574371338|44|44|4|qx|Choco4|0|[(1750, [1003]), (1745, [1005]), (1737, [1002]), (1732, [1008]), (1730, [1006]), (1721, [1007]), (1719, [1004]), (1704, [1001])]
./cnf/bench/model_8.cnf|./cnf/bench/prod-8-2.prod|15.700489521026611|26|88|4|pqx|Choco4|0|[(1750, [1003]), (1745, [1005]), (1737, [1002]), (1732, [1008]), (1730, [1006]), (1721, [1007]), (1719, [1004]), (1704, [1001])]
./cnf/bench/model_8.cnf|./cnf/bench/prod-8-2.prod|26.21522855758667|44|44|3|qx|Choco4|0|[(1750, [1003]), (1745, [1005]), (1737, [1002]), (1732, [1008]), (1730, [1006]), (1721, [1007]), (1719, [1004]), (1704, [1001])]
./cnf/bench/model_8.cnf|./cnf/bench/prod-8-2.prod|16.963448524475098|17|71|3|pqx|Choco4|0|[(1750, [1003]), (1745, [1005]), (1737, [1002]), (1732, [1008]), (1730, [1006]), (1721, [1007]), (1719, [1004]), (1704, [1001])]
./cnf/bench/model_8.cnf|./cnf/bench/prod-8-2.prod|26.128169536590576|44|44|2|qx|Choco4|0|[(1750, [1003]), (1745, [1005]), (1737, [1002]), (1732, [1008]), (1730, [1006]), (1721, [1007]), (1719, [1004]), (1704, [1001])]
./cnf/bench/model_8.cnf|./cnf/bench/prod-8-2.prod|19.22556471824646|10|55|2|pqx|Choco4|0|[(1750, [1003]), (1745, [1005]), (1737, [1002]), (1732, [1008]), (1730, [1006]), (1721, [1007]), (1719, [1004]), (1704, [1001])]
./cnf/bench/model_8.cnf|./cnf/bench/prod-8-2.prod|26.247177362442017|44|44|1|qx|Choco4|0|[(1750, [1003]), (1745, [1005]), (1737, [1002]), (1732, [1008]), (1730, [1006]), (1721, [1007]), (1719, [1004]), (1704, [1001])]
./cnf/bench/model_8.cnf|./cnf/bench/prod-8-2.prod|26.139398097991943|1|43|1|pqx|Choco4|0|[(1750, [1003]), (1745, [1005]), (1737, [1002]), (1732, [1008]), (1730, [1006]), (1721, [1007]), (1719, [1004]), (1704, [1001])]
./cnf/bench/model_8.cnf|./cnf/bench/prod-8-2.prod|26.055463552474976|44|44|0|qx|Choco4|0|[(1750, [1003]), (1745, [1005]), (1737, [1002]), (1732, [1008]), (1730, [1006]), (1721, [1007]), (1719, [1004]), (1704, [1001])]
./cnf/bench/model_4.cnf|./cnf/bench/prod-4-0.prod|6.500430583953857|11|11|4|qx|Choco4|0|[(1734, [1004]), (1733, [1003]), (1732, [1002]), (1731, [1001])]
./cnf/bench/model_4.cnf|./cnf/bench/prod-4-0.prod|4.283757925033569|3|24|4|pqx|Choco4|0|[(1734, [1004]), (1733, [1003]), (1732, [1002]), (1731, [1001])]
./cnf/bench/model_4.cnf|./cnf/bench/prod-4-0.prod|6.46303653717041|11|11|3|qx|Choco4|0|[(1734, [1004]), (1733, [1003]), (1732, [1002]), (1731, [1001])]
./cnf/bench/model_4.cnf|./cnf/bench/prod-4-0.prod|4.900382041931152|2|17|3|pqx|Choco4|0|[(1734, [1004]), (1733, [1003]), (1732, [1002]), (1731, [1001])]
./cnf/bench/model_4.cnf|./cnf/bench/prod-4-0.prod|6.417859077453613|11|11|2|qx|Choco4|0|[(1734, [1004]), (1733, [1003]), (1732, [1002]), (1731, [1001])]
./cnf/bench/model_4.cnf|./cnf/bench/prod-4-0.prod|5.574253797531128|1|14|2|pqx|Choco4|0|[(1734, [1004]), (1733, [1003]), (1732, [1002]), (1731, [1001])]
./cnf/bench/model_4.cnf|./cnf/bench/prod-4-0.prod|6.493940830230713|11|11|1|qx|Choco4|0|[(1734, [1004]), (1733, [1003]), (1732, [1002]), (1731, [1001])]
./cnf/bench/model_4.cnf|./cnf/bench/prod-4-0.prod|6.455377578735352|1|10|1|pqx|Choco4|0|[(1734, [1004]), (1733, [1003]), (1732, [1002]), (1731, [1001])]
./cnf/bench/model_4.cnf|./cnf/bench/prod-4-0.prod|6.565408229827881|11|11|0|qx|Choco4|0|[(1734, [1004]), (1733, [1003]), (1732, [1002]), (1731, [1001])]
./cnf/bench/model_4.cnf|./cnf/bench/prod-4-1.prod|14.877187490463257|26|26|4|qx|Choco4|0|[(1720, [1001]), (1712, [1003]), (1701, [1004]), (1698, [1002])]
./cnf/bench/model_4.cnf|./cnf/bench/prod-4-1.prod|10.075352907180786|13|56|4|pqx|Choco4|0|[(1720, [1001]), (1712, [1003]), (1701, [1004]), (1698, [1002])]
./cnf/bench/model_4.cnf|./cnf/bench/prod-4-1.prod|15.018172025680542|26|26|3|qx|Choco4|0|[(1720, [1001]), (1712, [1003]), (1701, [1004]), (1698, [1002])]
./cnf/bench/model_4.cnf|./cnf/bench/prod-4-1.prod|9.92074704170227|10|42|3|pqx|Choco4|0|[(1720, [1001]), (1712, [1003]), (1701, [1004]), (1698, [1002])]
./cnf/bench/model_4.cnf|./cnf/bench/prod-4-1.prod|14.971839427947998|26|26|2|qx|Choco4|0|[(1720, [1001]), (1712, [1003]), (1701, [1004]), (1698, [1002])]
./cnf/bench/model_4.cnf|./cnf/bench/prod-4-1.prod|10.74676513671875|8|32|2|pqx|Choco4|0|[(1720, [1001]), (1712, [1003]), (1701, [1004]), (1698, [1002])]
./cnf/bench/model_4.cnf|./cnf/bench/prod-4-1.prod|15.076834917068481|26|26|1|qx|Choco4|0|[(1720, [1001]), (1712, [1003]), (1701, [1004]), (1698, [1002])]
./cnf/bench/model_4.cnf|./cnf/bench/prod-4-1.prod|14.94030475616455|1|25|1|pqx|Choco4|0|[(1720, [1001]), (1712, [1003]), (1701, [1004]), (1698, [1002])]
./cnf/bench/model_4.cnf|./cnf/bench/prod-4-1.prod|14.993231058120728|26|26|0|qx|Choco4|0|[(1720, [1001]), (1712, [1003]), (1701, [1004]), (1698, [1002])]
./cnf/bench/model_4.cnf|./cnf/bench/prod-4-2.prod|17.544774532318115|30|30|4|qx|Choco4|0|[(1725, [1004]), (1718, [1002]), (1708, [1001]), (1689, [1003])]
./cnf/bench/model_4.cnf|./cnf/bench/prod-4-2.prod|12.728335857391357|10|72|4|pqx|Choco4|0|[(1725, [1004]), (1718, [1002]), (1708, [1001]), (1689, [1003])]
./cnf/bench/model_4.cnf|./cnf/bench/prod-4-2.prod|17.471638202667236|30|30|3|qx|Choco4|0|[(1725, [1004]), (1718, [1002]), (1708, [1001]), (1689, [1003])]
./cnf/bench/model_4.cnf|./cnf/bench/prod-4-2.prod|12.132879495620728|12|52|3|pqx|Choco4|0|[(1725, [1004]), (1718, [1002]), (1708, [1001]), (1689, [1003])]
./cnf/bench/model_4.cnf|./cnf/bench/prod-4-2.prod|17.321903944015503|30|30|2|qx|Choco4|0|[(1725, [1004]), (1718, [1002]), (1708, [1001]), (1689, [1003])]
./cnf/bench/model_4.cnf|./cnf/bench/prod-4-2.prod|13.078705549240112|6|39|2|pqx|Choco4|0|[(1725, [1004]), (1718, [1002]), (1708, [1001]), (1689, [1003])]
./cnf/bench/model_4.cnf|./cnf/bench/prod-4-2.prod|17.268996953964233|30|30|1|qx|Choco4|0|[(1725, [1004]), (1718, [1002]), (1708, [1001]), (1689, [1003])]
./cnf/bench/model_4.cnf|./cnf/bench/prod-4-2.prod|17.559367179870605|1|29|1|pqx|Choco4|0|[(1725, [1004]), (1718, [1002]), (1708, [1001]), (1689, [1003])]
./cnf/bench/model_4.cnf|./cnf/bench/prod-4-2.prod|17.486422300338745|30|30|0|qx|Choco4|0|[(1725, [1004]), (1718, [1002]), (1708, [1001]), (1689, [1003])]
./cnf/bench/model_2.cnf|./cnf/bench/prod-2-0.prod|4.472204685211182|8|8|4|qx|Choco4|0|[(1729, [1002]), (1728, [1001])]
./cnf/bench/model_2.cnf|./cnf/bench/prod-2-0.prod|3.4806368350982666|1|21|4|pqx|Choco4|0|[(1729, [1002]), (1728, [1001])]
./cnf/bench/model_2.cnf|./cnf/bench/prod-2-0.prod|4.473790645599365|8|8|3|qx|Choco4|0|[(1729, [1002]), (1728, [1001])]
./cnf/bench/model_2.cnf|./cnf/bench/prod-2-0.prod|3.4310059547424316|2|13|3|pqx|Choco4|0|[(1729, [1002]), (1728, [1001])]
./cnf/bench/model_2.cnf|./cnf/bench/prod-2-0.prod|4.575101375579834|8|8|2|qx|Choco4|0|[(1729, [1002]), (1728, [1001])]
./cnf/bench/model_2.cnf|./cnf/bench/prod-2-0.prod|4.170064687728882|1|12|2|pqx|Choco4|0|[(1729, [1002]), (1728, [1001])]
./cnf/bench/model_2.cnf|./cnf/bench/prod-2-0.prod|4.422481060028076|8|8|1|qx|Choco4|0|[(1729, [1002]), (1728, [1001])]
./cnf/bench/model_2.cnf|./cnf/bench/prod-2-0.prod|4.513765096664429|1|7|1|pqx|Choco4|0|[(1729, [1002]), (1728, [1001])]
./cnf/bench/model_2.cnf|./cnf/bench/prod-2-0.prod|4.444948434829712|8|8|0|qx|Choco4|0|[(1729, [1002]), (1728, [1001])]
./cnf/bench/model_2.cnf|./cnf/bench/prod-2-1.prod|10.299274921417236|18|18|4|qx|Choco4|0|[(1714, [1001]), (1678, [1002])]
./cnf/bench/model_2.cnf|./cnf/bench/prod-2-1.prod|8.053407192230225|8|47|4|pqx|Choco4|0|[(1714, [1001]), (1678, [1002])]
./cnf/bench/model_2.cnf|./cnf/bench/prod-2-1.prod|10.42289137840271|18|18|3|qx|Choco4|0|[(1714, [1001]), (1678, [1002])]
./cnf/bench/model_2.cnf|./cnf/bench/prod-2-1.prod|7.407365798950195|6|31|3|pqx|Choco4|0|[(1714, [1001]), (1678, [1002])]
./cnf/bench/model_2.cnf|./cnf/bench/prod-2-1.prod|10.37984848022461|18|18|2|qx|Choco4|0|[(1714, [1001]), (1678, [1002])]
./cnf/bench/model_2.cnf|./cnf/bench/prod-2-1.prod|8.524053573608398|5|26|2|pqx|Choco4|0|[(1714, [1001]), (1678, [1002])]
./cnf/bench/model_2.cnf|./cnf/bench/prod-2-1.prod|10.206074953079224|18|18|1|qx|Choco4|0|[(1714, [1001]), (1678, [1002])]
./cnf/bench/model_2.cnf|./cnf/bench/prod-2-1.prod|10.462702989578247|1|17|1|pqx|Choco4|0|[(1714, [1001]), (1678, [1002])]
./cnf/bench/model_2.cnf|./cnf/bench/prod-2-1.prod|10.338720560073853|18|18|0|qx|Choco4|0|[(1714, [1001]), (1678, [1002])]
./cnf/bench/model_2.cnf|./cnf/bench/prod-2-2.prod|9.024103879928589|16|16|4|qx|Choco4|0|[(1725, [1001]), (1681, [1002])]
./cnf/bench/model_2.cnf|./cnf/bench/prod-2-2.prod|6.741729259490967|7|40|4|pqx|Choco4|0|[(1725, [1001]), (1681, [1002])]
./cnf/bench/model_2.cnf|./cnf/bench/prod-2-2.prod|9.070709228515625|16|16|3|qx|Choco4|0|[(1725, [1001]), (1681, [1002])]
./cnf/bench/model_2.cnf|./cnf/bench/prod-2-2.prod|6.819871664047241|3|30|3|pqx|Choco4|0|[(1725, [1001]), (1681, [1002])]
./cnf/bench/model_2.cnf|./cnf/bench/prod-2-2.prod|9.064758062362671|16|16|2|qx|Choco4|0|[(1725, [1001]), (1681, [1002])]
./cnf/bench/model_2.cnf|./cnf/bench/prod-2-2.prod|7.3774566650390625|5|22|2|pqx|Choco4|0|[(1725, [1001]), (1681, [1002])]
./cnf/bench/model_2.cnf|./cnf/bench/prod-2-2.prod|9.054862260818481|16|16|1|qx|Choco4|0|[(1725, [1001]), (1681, [1002])]
./cnf/bench/model_2.cnf|./cnf/bench/prod-2-2.prod|8.933777809143066|1|15|1|pqx|Choco4|0|[(1725, [1001]), (1681, [1002])]
./cnf/bench/model_2.cnf|./cnf/bench/prod-2-2.prod|8.921841144561768|16|16|0|qx|Choco4|0|[(1725, [1001]), (1681, [1002])]
./cnf/bench/model_1.cnf|./cnf/bench/prod-1-0.prod|3.714318037033081|7|7|4|qx|Choco4|0|[(1726, [1001])]
./cnf/bench/model_1.cnf|./cnf/bench/prod-1-0.prod|3.3777287006378174|3|21|4|pqx|Choco4|0|[(1726, [1001])]
./cnf/bench/model_1.cnf|./cnf/bench/prod-1-0.prod|3.759459972381592|7|7|3|qx|Choco4|0|[(1726, [1001])]
./cnf/bench/model_1.cnf|./cnf/bench/prod-1-0.prod|2.661412000656128|1|12|3|pqx|Choco4|0|[(1726, [1001])]
./cnf/bench/model_1.cnf|./cnf/bench/prod-1-0.prod|3.7492141723632812|7|7|2|qx|Choco4|0|[(1726, [1001])]
./cnf/bench/model_1.cnf|./cnf/bench/prod-1-0.prod|3.9696145057678223|1|12|2|pqx|Choco4|0|[(1726, [1001])]
./cnf/bench/model_1.cnf|./cnf/bench/prod-1-0.prod|3.722167491912842|7|7|1|qx|Choco4|0|[(1726, [1001])]
./cnf/bench/model_1.cnf|./cnf/bench/prod-1-0.prod|3.73401141166687|1|6|1|pqx|Choco4|0|[(1726, [1001])]
./cnf/bench/model_1.cnf|./cnf/bench/prod-1-0.prod|3.77451491355896|7|7|0|qx|Choco4|0|[(1726, [1001])]
./cnf/bench/model_1.cnf|./cnf/bench/prod-1-1.prod|4.417912483215332|8|8|4|qx|Choco4|0|[(1724, [1001])]
./cnf/bench/model_1.cnf|./cnf/bench/prod-1-1.prod|3.3931665420532227|3|21|4|pqx|Choco4|0|[(1724, [1001])]
./cnf/bench/model_1.cnf|./cnf/bench/prod-1-1.prod|4.318870544433594|8|8|3|qx|Choco4|0|[(1724, [1001])]
./cnf/bench/model_1.cnf|./cnf/bench/prod-1-1.prod|3.353510618209839|2|15|3|pqx|Choco4|0|[(1724, [1001])]
./cnf/bench/model_1.cnf|./cnf/bench/prod-1-1.prod|4.364730596542358|8|8|2|qx|Choco4|0|[(1724, [1001])]
./cnf/bench/model_1.cnf|./cnf/bench/prod-1-1.prod|4.0681469440460205|2|12|2|pqx|Choco4|0|[(1724, [1001])]
./cnf/bench/model_1.cnf|./cnf/bench/prod-1-1.prod|4.419463157653809|8|8|1|qx|Choco4|0|[(1724, [1001])]
./cnf/bench/model_1.cnf|./cnf/bench/prod-1-1.prod|4.3710033893585205|1|7|1|pqx|Choco4|0|[(1724, [1001])]
./cnf/bench/model_1.cnf|./cnf/bench/prod-1-1.prod|4.347275972366333|8|8|0|qx|Choco4|0|[(1724, [1001])]
./cnf/bench/model_1.cnf|./cnf/bench/prod-1-2.prod|5.11427640914917|9|9|4|qx|Choco4|0|[(1692, [1001])]
./cnf/bench/model_1.cnf|./cnf/bench/prod-1-2.prod|4.6834800243377686|3|26|4|pqx|Choco4|0|[(1692, [1001])]
./cnf/bench/model_1.cnf|./cnf/bench/prod-1-2.prod|5.065479278564453|9|9|3|qx|Choco4|0|[(1692, [1001])]
./cnf/bench/model_1.cnf|./cnf/bench/prod-1-2.prod|4.202474594116211|3|18|3|pqx|Choco4|0|[(1692, [1001])]
